Transaction,Item,period_day,weekday_weekend
3592,Coffee,morning,weekday
3592,Medialuna,morning,weekday
3593,Gingerbread syrup,morning,weekday
3594,Coffee,morning,weekday
3594,Coffee,morning,weekday
3595,Sandwich,morning,weekday
3595,Coffee,morning,weekday
3596,Bread,morning,weekday
3597,Coffee,morning,weekday
3598,Coke,morning,weekday
3598,Coffee,morning,weekday
3598,Juice,morning,weekday
3599,Medialuna,morning,weekday
3600,Bread,morning,weekday
3601,Coffee,afternoon,weekday
3601,Pastry,afternoon,weekday
3602,Coffee,afternoon,weekday
3602,Cake,afternoon,weekday
3602,Bread,afternoon,weekday
3603,Coffee,afternoon,weekday
3605,Bread,afternoon,weekday
3606,Bread,afternoon,weekday
3608,Tea,afternoon,weekday
3608,Coffee,afternoon,weekday
3608,Toast,afternoon,weekday
3609,Sandwich,afternoon,weekday
3609,Smoothies,afternoon,weekday
3610,Fudge,afternoon,weekday
3611,Coffee,afternoon,weekday
3611,Hot chocolate,afternoon,weekday
3612,Coffee,afternoon,weekday
3612,Hot chocolate,afternoon,weekday
3612,Cake,afternoon,weekday
3612,Cake,afternoon,weekday
3613,Hot chocolate,afternoon,weekday
3613,Sandwich,afternoon,weekday
3614,Sandwich,afternoon,weekday
3614,Mineral water,afternoon,weekday
3614,Truffles,afternoon,weekday
3615,Cake,afternoon,weekday
3616,Scandinavian,afternoon,weekday
3617,Coffee,afternoon,weekday
3618,Cake,afternoon,weekday
3618,Bread,afternoon,weekday
3619,Cake,afternoon,weekday
3620,Coffee,afternoon,weekday
3621,Bread,afternoon,weekday
3621,Coffee,afternoon,weekday
3621,Cake,afternoon,weekday
3622,Coffee,afternoon,weekday
3622,Bread,afternoon,weekday
3623,Cookies,afternoon,weekday
3623,Cookies,afternoon,weekday
3623,Coffee,afternoon,weekday
3623,Coke,afternoon,weekday
3624,Bread,afternoon,weekday
3625,Hot chocolate,afternoon,weekday
3625,Tea,afternoon,weekday
3625,Cake,afternoon,weekday
3625,Brownie,afternoon,weekday
3626,Coke,afternoon,weekday
3627,Tea,afternoon,weekday
3627,Coffee,afternoon,weekday
3628,Coffee,afternoon,weekday
3628,Bread,afternoon,weekday
3629,Pastry,afternoon,weekday
3629,Bread,afternoon,weekday
3630,Bread,afternoon,weekday
3631,Tea,afternoon,weekday
3631,Cookies,afternoon,weekday
3632,Brownie,afternoon,weekday
3633,Coffee,afternoon,weekday
3634,Tea,afternoon,weekday
3635,Coffee,afternoon,weekday
3635,Bread,afternoon,weekday
3635,Sandwich,afternoon,weekday
3636,Scandinavian,afternoon,weekday
3637,Coffee,morning,weekday
3638,Bread,morning,weekday
3639,Coffee,morning,weekday
3639,Coffee,morning,weekday
3639,Pastry,morning,weekday
3640,Coffee,morning,weekday
3641,Medialuna,morning,weekday
3642,Coffee,morning,weekday
3642,Muffin,morning,weekday
3643,Bread,morning,weekday
3643,Pastry,morning,weekday
3643,The Nomad,morning,weekday
3643,Bread,morning,weekday
3643,Bread,morning,weekday
3644,Coffee,morning,weekday
3645,Coffee,morning,weekday
3645,Hot chocolate,morning,weekday
3645,Cake,morning,weekday
3646,Bread,morning,weekday
3646,Coffee,morning,weekday
3646,Coffee,morning,weekday
3646,Pastry,morning,weekday
3647,Bread,morning,weekday
3647,Coffee,morning,weekday
3647,Pastry,morning,weekday
3647,Brownie,morning,weekday
3648,Coffee,morning,weekday
3649,Tea,morning,weekday
3650,Pastry,morning,weekday
3650,Bread,morning,weekday
3651,Tea,morning,weekday
3652,Coffee,morning,weekday
3652,Medialuna,morning,weekday
3653,Coffee,morning,weekday
3654,Hot chocolate,morning,weekday
3654,Tea,morning,weekday
3654,Bread,morning,weekday
3655,Tea,morning,weekday
3655,Toast,morning,weekday
3656,Coffee,morning,weekday
3656,Cake,morning,weekday
3657,Coffee,morning,weekday
3658,Panatone,morning,weekday
3659,Coffee,morning,weekday
3659,Bread,morning,weekday
3659,Cake,morning,weekday
3660,Bread,morning,weekday
3661,Bread,afternoon,weekday
3662,Truffles,afternoon,weekday
3663,Coffee,afternoon,weekday
3664,Tea,afternoon,weekday
3665,Bread,afternoon,weekday
3665,Sandwich,afternoon,weekday
3666,Cookies,afternoon,weekday
3667,Bread,afternoon,weekday
3668,Tea,afternoon,weekday
3668,Cake,afternoon,weekday
3669,Bread,afternoon,weekday
3670,Coffee,afternoon,weekday
3672,Bread,afternoon,weekday
3672,Brownie,afternoon,weekday
3673,Art Tray,afternoon,weekday
3673,Bare Popcorn,afternoon,weekday
3673,Juice,afternoon,weekday
3673,Coffee,afternoon,weekday
3673,Brownie,afternoon,weekday
3673,Muffin,afternoon,weekday
3673,Cake,afternoon,weekday
3673,Cookies,afternoon,weekday
3673,Panatone,afternoon,weekday
3674,Coke,afternoon,weekday
3675,Tea,afternoon,weekday
3676,Bread,afternoon,weekday
3677,Tea,afternoon,weekday
3677,Brownie,afternoon,weekday
3678,Tea,afternoon,weekday
3678,Sandwich,afternoon,weekday
3678,Medialuna,afternoon,weekday
3679,Tea,afternoon,weekday
3679,Hot chocolate,afternoon,weekday
3680,Tea,afternoon,weekday
3680,Muffin,afternoon,weekday
3680,Cake,afternoon,weekday
3681,Sandwich,afternoon,weekday
3681,Mineral water,afternoon,weekday
3682,Pastry,afternoon,weekday
3682,Tea,afternoon,weekday
3682,Coffee,afternoon,weekday
3683,Coffee,afternoon,weekday
3683,Hot chocolate,afternoon,weekday
3684,Medialuna,afternoon,weekday
3685,Bread,afternoon,weekday
3685,Muffin,afternoon,weekday
3685,Bread,afternoon,weekday
3685,Tea,afternoon,weekday
3686,Jam,afternoon,weekday
3687,Bread,afternoon,weekday
3687,Tea,afternoon,weekday
3688,Farm House,afternoon,weekday
3689,Bread,afternoon,weekday
3689,Brownie,afternoon,weekday
3689,Juice,afternoon,weekday
3689,Cake,afternoon,weekday
3690,Coffee,afternoon,weekday
3690,Hot chocolate,afternoon,weekday
3690,Coffee,afternoon,weekday
3690,Cake,afternoon,weekday
3691,Fudge,afternoon,weekday
3691,Fudge,afternoon,weekday
3692,Cake,afternoon,weekday
3692,Cake,afternoon,weekday
3692,Juice,afternoon,weekday
3693,Bread,evening,weekday
3693,Jam,evening,weekday
3693,Jam,evening,weekday
3693,Fudge,evening,weekday
3693,Fudge,evening,weekday
3694,Bread,morning,weekday
3695,Bread,morning,weekday
3696,Pastry,morning,weekday
3696,Coffee,morning,weekday
3697,Bread,morning,weekday
3698,Coffee,morning,weekday
3698,Coffee,morning,weekday
3698,Medialuna,morning,weekday
3699,Pastry,morning,weekday
3700,Medialuna,morning,weekday
3700,Coffee,morning,weekday
3701,Bread,morning,weekday
3701,Farm House,morning,weekday
3702,Fudge,morning,weekday
3703,Bread,morning,weekday
3704,Farm House,morning,weekday
3705,Medialuna,morning,weekday
3705,Medialuna,morning,weekday
3705,Pastry,morning,weekday
3706,Coffee,morning,weekday
3707,Muffin,morning,weekday
3707,Cake,morning,weekday
3708,Bread,morning,weekday
3708,Pastry,morning,weekday
3708,The Nomad,morning,weekday
3709,Pastry,morning,weekday
3709,Scone,morning,weekday
3710,Coffee,morning,weekday
3710,Coffee,morning,weekday
3711,Coffee,morning,weekday
3712,Medialuna,morning,weekday
3712,Coffee,morning,weekday
3712,Hot chocolate,morning,weekday
3712,Bread,morning,weekday
3712,Scandinavian,morning,weekday
3713,Brownie,morning,weekday
3713,Cake,morning,weekday
3713,Hot chocolate,morning,weekday
3714,Coffee,morning,weekday
3714,Coffee,morning,weekday
3714,Cake,morning,weekday
3714,Brownie,morning,weekday
3715,Hot chocolate,morning,weekday
3715,Coffee,morning,weekday
3716,Coffee,morning,weekday
3716,Bread,morning,weekday
3717,Bread,morning,weekday
3718,Sandwich,morning,weekday
3718,Sandwich,morning,weekday
3718,Bread,morning,weekday
3718,Fudge,morning,weekday
3719,Tea,morning,weekday
3719,Juice,morning,weekday
3719,Muffin,morning,weekday
3719,Gingerbread syrup,morning,weekday
3720,Tea,morning,weekday
3720,Coffee,morning,weekday
3721,Coffee,morning,weekday
3722,Coffee,morning,weekday
3722,Brownie,morning,weekday
3723,Bread,morning,weekday
3724,Bread,morning,weekday
3724,Hot chocolate,morning,weekday
3724,Muffin,morning,weekday
3724,Smoothies,morning,weekday
3725,Coffee,morning,weekday
3725,Hot chocolate,morning,weekday
3726,Coffee,morning,weekday
3726,Scone,morning,weekday
3726,Juice,morning,weekday
3726,Cake,morning,weekday
3726,Brownie,morning,weekday
3727,Bread,morning,weekday
3728,Cake,morning,weekday
3728,Coffee,morning,weekday
3729,Gingerbread syrup,morning,weekday
3729,Jam,morning,weekday
3729,Fudge,morning,weekday
3729,Fudge,morning,weekday
3730,Fudge,afternoon,weekday
3731,Bread,afternoon,weekday
3732,Coffee,afternoon,weekday
3733,Cake,afternoon,weekday
3733,Scone,afternoon,weekday
3733,Coffee,afternoon,weekday
3733,Tea,afternoon,weekday
3733,Tea,afternoon,weekday
3733,Brioche and salami,afternoon,weekday
3734,Bread,afternoon,weekday
3734,Truffles,afternoon,weekday
3735,Bread,afternoon,weekday
3735,Coffee,afternoon,weekday
3736,Bread,afternoon,weekday
3737,Frittata,afternoon,weekday
3737,Coffee,afternoon,weekday
3738,Muffin,afternoon,weekday
3738,Cake,afternoon,weekday
3739,Hot chocolate,afternoon,weekday
3740,Coffee,afternoon,weekday
3740,Scone,afternoon,weekday
3741,Bread,afternoon,weekday
3742,Bread,afternoon,weekday
3743,Tea,afternoon,weekday
3744,Bread,afternoon,weekday
3744,Scone,afternoon,weekday
3746,Panatone,afternoon,weekday
3747,Sandwich,afternoon,weekday
3747,Bread,afternoon,weekday
3747,Coffee,afternoon,weekday
3747,Coke,afternoon,weekday
3748,Gingerbread syrup,afternoon,weekday
3749,Bread,afternoon,weekday
3749,Brownie,afternoon,weekday
3749,Bread,afternoon,weekday
3750,Frittata,afternoon,weekday
3751,Farm House,afternoon,weekday
3751,Cookies,afternoon,weekday
3752,Tea,afternoon,weekday
3752,Scone,afternoon,weekday
3753,Bread,afternoon,weekday
3754,Jam,afternoon,weekday
3755,Tea,afternoon,weekday
3756,Tea,afternoon,weekday
3756,Bread,afternoon,weekday
3757,Sandwich,afternoon,weekday
3757,Coffee,afternoon,weekday
3758,Coffee,afternoon,weekday
3758,Scone,afternoon,weekday
3759,Cake,afternoon,weekday
3760,Cake,afternoon,weekday
3760,Scone,afternoon,weekday
3760,Cookies,afternoon,weekday
3760,Juice,afternoon,weekday
3760,Coffee,afternoon,weekday
3760,Coffee,afternoon,weekday
3761,Coffee,afternoon,weekday
3761,Coffee,afternoon,weekday
3762,Coffee,afternoon,weekday
3762,Hot chocolate,afternoon,weekday
3763,Toast,afternoon,weekday
3763,Sandwich,afternoon,weekday
3763,Hot chocolate,afternoon,weekday
3763,Cookies,afternoon,weekday
3764,Bread,afternoon,weekday
3764,Coffee,afternoon,weekday
3764,Tea,afternoon,weekday
3765,Hot chocolate,afternoon,weekday
3765,Cake,afternoon,weekday
3766,Bread,morning,weekend
3766,Panatone,morning,weekend
3767,Bread,morning,weekend
3768,Coffee,morning,weekend
3768,Gingerbread syrup,morning,weekend
3769,Bread,morning,weekend
3770,Coffee,morning,weekend
3770,Medialuna,morning,weekend
3771,Bread,morning,weekend
3772,Bread,morning,weekend
3773,Coffee,morning,weekend
3773,Coffee,morning,weekend
3773,Toast,morning,weekend
3774,Cake,morning,weekend
3774,Pastry,morning,weekend
3774,Bread,morning,weekend
3774,Bread,morning,weekend
3775,Coffee,morning,weekend
3775,Juice,morning,weekend
3775,Cookies,morning,weekend
3776,Coffee,morning,weekend
3776,Pastry,morning,weekend
3776,Medialuna,morning,weekend
3777,Bread,morning,weekend
3778,Bread,morning,weekend
3779,Bread,morning,weekend
3779,Focaccia,morning,weekend
3779,Farm House,morning,weekend
3780,Bread,morning,weekend
3781,Bread,morning,weekend
3781,Medialuna,morning,weekend
3781,Pastry,morning,weekend
3782,Coffee,morning,weekend
3782,Coffee,morning,weekend
3782,Scone,morning,weekend
3782,Coffee,morning,weekend
3783,Hot chocolate,morning,weekend
3783,Tea,morning,weekend
3783,Pastry,morning,weekend
3783,Scone,morning,weekend
3784,Cake,morning,weekend
3785,Coffee,morning,weekend
3785,Hot chocolate,morning,weekend
3785,Crisps,morning,weekend
3786,Coffee,morning,weekend
3786,Hot chocolate,morning,weekend
3787,Bread,morning,weekend
3787,Hot chocolate,morning,weekend
3787,Pastry,morning,weekend
3788,Scone,morning,weekend
3788,Frittata,morning,weekend
3789,Bread,morning,weekend
3790,Pastry,morning,weekend
3791,Hot chocolate,morning,weekend
3792,Bread,morning,weekend
3793,Coffee,morning,weekend
3794,Bread,morning,weekend
3795,Bread,morning,weekend
3795,Toast,morning,weekend
3796,Tea,morning,weekend
3796,Coke,morning,weekend
3796,Juice,morning,weekend
3797,Coffee,morning,weekend
3797,Hot chocolate,morning,weekend
3797,Sandwich,morning,weekend
3798,Farm House,morning,weekend
3799,Hot chocolate,morning,weekend
3799,Coffee,morning,weekend
3799,Coffee,morning,weekend
3799,Tea,morning,weekend
3799,Cake,morning,weekend
3799,Cake,morning,weekend
3799,Medialuna,morning,weekend
3799,Pastry,morning,weekend
3799,Farm House,morning,weekend
3800,Coffee,morning,weekend
3801,Pastry,morning,weekend
3801,Fudge,morning,weekend
3801,Jam,morning,weekend
3801,Jam,morning,weekend
3802,Bread,morning,weekend
3802,Farm House,morning,weekend
3802,Coke,morning,weekend
3803,Hot chocolate,morning,weekend
3803,Coffee,morning,weekend
3803,Pastry,morning,weekend
3804,Focaccia,morning,weekend
3804,Medialuna,morning,weekend
3805,Coffee,morning,weekend
3806,Coffee,morning,weekend
3806,Coffee,morning,weekend
3806,Cake,morning,weekend
3807,Art Tray,morning,weekend
3807,Toast,morning,weekend
3807,Sandwich,morning,weekend
3807,Hot chocolate,morning,weekend
3807,Hot chocolate,morning,weekend
3807,Juice,morning,weekend
3808,Scone,morning,weekend
3809,Bread,morning,weekend
3810,Scandinavian,afternoon,weekend
3811,Bread,afternoon,weekend
3812,Scone,afternoon,weekend
3813,Medialuna,afternoon,weekend
3813,Tea,afternoon,weekend
3813,Coffee,afternoon,weekend
3813,Coffee,afternoon,weekend
3814,Hot chocolate,afternoon,weekend
3814,Hot chocolate,afternoon,weekend
3814,Coffee,afternoon,weekend
3814,Cookies,afternoon,weekend
3814,Medialuna,afternoon,weekend
3815,Cookies,afternoon,weekend
3816,Tea,afternoon,weekend
3816,Coke,afternoon,weekend
3816,Frittata,afternoon,weekend
3816,Sandwich,afternoon,weekend
3817,Coffee,afternoon,weekend
3818,Cookies,afternoon,weekend
3819,Medialuna,afternoon,weekend
3820,Bread,afternoon,weekend
3821,Coffee,afternoon,weekend
3821,Sandwich,afternoon,weekend
3822,Bread,afternoon,weekend
3822,Coffee,afternoon,weekend
3822,Sandwich,afternoon,weekend
3823,Cake,afternoon,weekend
3824,Coffee,afternoon,weekend
3825,Coffee,afternoon,weekend
3826,Coffee,afternoon,weekend
3826,Sandwich,afternoon,weekend
3827,Fudge,afternoon,weekend
3827,Jam,afternoon,weekend
3827,Focaccia,afternoon,weekend
3828,Bread,afternoon,weekend
3828,Medialuna,afternoon,weekend
3829,Coffee,afternoon,weekend
3829,Tea,afternoon,weekend
3829,Coffee,afternoon,weekend
3829,Coffee,afternoon,weekend
3830,Coffee,afternoon,weekend
3831,Focaccia,afternoon,weekend
3831,Panatone,afternoon,weekend
3831,Fudge,afternoon,weekend
3832,Coffee,afternoon,weekend
3832,Coke,afternoon,weekend
3833,Scandinavian,afternoon,weekend
3833,Farm House,afternoon,weekend
3834,Cookies,afternoon,weekend
3835,Bread,afternoon,weekend
3835,Cake,afternoon,weekend
3836,Scone,afternoon,weekend
3836,Coffee,afternoon,weekend
3836,Tea,afternoon,weekend
3837,Sandwich,afternoon,weekend
3838,Bread,afternoon,weekend
3839,Coffee,afternoon,weekend
3840,Tea,afternoon,weekend
3841,Bread,afternoon,weekend
3842,Coffee,afternoon,weekend
3842,Coffee,afternoon,weekend
3843,Scone,afternoon,weekend
3843,Cake,afternoon,weekend
3843,Tea,afternoon,weekend
3844,Hot chocolate,afternoon,weekend
3845,Hot chocolate,afternoon,weekend
3846,Bread,afternoon,weekend
3846,Focaccia,afternoon,weekend
3846,Scandinavian,afternoon,weekend
3847,Hot chocolate,morning,weekday
3848,Coffee,morning,weekday
3849,Bread,morning,weekday
3850,Coffee,morning,weekday
3850,Medialuna,morning,weekday
3850,Pastry,morning,weekday
3851,Coffee,morning,weekday
3852,Coffee,morning,weekday
3852,Coffee,morning,weekday
3852,Pastry,morning,weekday
3853,Coffee,morning,weekday
3853,Medialuna,morning,weekday
3854,Coffee,morning,weekday
3855,Coffee,morning,weekday
3855,Hot chocolate,morning,weekday
3856,Coffee,morning,weekday
3856,Tea,morning,weekday
3857,Coffee,morning,weekday
3857,Coffee,morning,weekday
3858,Coffee,morning,weekday
3859,Coffee,morning,weekday
3859,Coffee,morning,weekday
3859,Cake,morning,weekday
3860,Coffee,afternoon,weekday
3860,Coffee,afternoon,weekday
3860,Coffee,afternoon,weekday
3860,Toast,afternoon,weekday
3861,Hot chocolate,afternoon,weekday
3861,Tea,afternoon,weekday
3864,Pastry,afternoon,weekday
3864,Medialuna,afternoon,weekday
3864,Gingerbread syrup,afternoon,weekday
3865,Coffee,afternoon,weekday
3865,Coffee,afternoon,weekday
3865,Sandwich,afternoon,weekday
3866,Sandwich,afternoon,weekday
3866,Coffee,afternoon,weekday
3866,Hot chocolate,afternoon,weekday
3867,Coffee,afternoon,weekday
3868,Coffee,afternoon,weekday
3868,Cake,afternoon,weekday
3869,Cookies,afternoon,weekday
3869,Coffee,afternoon,weekday
3870,Bread,afternoon,weekday
3870,Farm House,afternoon,weekday
3871,Coffee,afternoon,weekday
3871,Coffee,afternoon,weekday
3872,Coffee,morning,weekday
3873,Medialuna,morning,weekday
3873,Pastry,morning,weekday
3874,Coffee,morning,weekday
3874,Coffee,morning,weekday
3875,Coffee,morning,weekday
3876,Coffee,morning,weekday
3876,Medialuna,morning,weekday
3876,Pastry,morning,weekday
3876,Medialuna,morning,weekday
3877,Toast,morning,weekday
3877,Tea,morning,weekday
3877,Coffee,morning,weekday
3878,Bread,morning,weekday
3879,Farm House,morning,weekday
3880,Bread,morning,weekday
3881,Bread,morning,weekday
3882,Bread,morning,weekday
3882,Medialuna,morning,weekday
3882,Toast,morning,weekday
3882,Bread,morning,weekday
3883,Coffee,morning,weekday
3883,Coffee,morning,weekday
3883,Tea,morning,weekday
3883,Bread,morning,weekday
3884,Bread,morning,weekday
3884,Farm House,morning,weekday
3884,Bread,morning,weekday
3884,Coffee,morning,weekday
3884,Sandwich,morning,weekday
3884,Truffles,morning,weekday
3885,Coffee,morning,weekday
3886,Coffee,morning,weekday
3887,Coffee,morning,weekday
3887,Cake,morning,weekday
3888,Coffee,morning,weekday
3889,Coffee,morning,weekday
3889,Hot chocolate,morning,weekday
3889,Bread,morning,weekday
3889,Cookies,morning,weekday
3889,Bread,morning,weekday
3890,Hot chocolate,morning,weekday
3891,Medialuna,morning,weekday
3891,Bread,morning,weekday
3892,Bread,morning,weekday
3893,Bread,morning,weekday
3894,Coffee,morning,weekday
3895,Coffee,morning,weekday
3895,Bread,morning,weekday
3895,Cake,morning,weekday
3895,Bread,morning,weekday
3896,Bread,afternoon,weekday
